sample_index,label,dominant_freq_raw,dominant_freq_normalized
179,cone_jet,268.55468749999994,2.6855468749999996
180,cone_jet,268.55468749999994,2.6855468749999996
181,cone_jet,268.55468749999994,2.6855468749999996
182,cone_jet,268.55468749999994,2.6855468749999996
183,cone_jet,268.55468749999994,2.6855468749999996
184,cone_jet,268.55468749999994,2.6855468749999996
185,cone_jet,268.55468749999994,2.6855468749999996
186,cone_jet,268.55468749999994,2.6855468749999996
187,cone_jet,268.55468749999994,2.6855468749999996
188,cone_jet,268.55468749999994,2.6855468749999996
189,cone_jet,268.55468749999994,2.6855468749999996
190,cone_jet,268.55468749999994,2.6855468749999996
191,cone_jet,268.55468749999994,2.6855468749999996
192,cone_jet,268.55468749999994,2.6855468749999996
193,cone_jet,268.55468749999994,2.6855468749999996
194,cone_jet,268.55468749999994,2.6855468749999996
195,cone_jet,268.55468749999994,2.6855468749999996
196,cone_jet,268.55468749999994,2.6855468749999996
197,cone_jet,268.55468749999994,2.6855468749999996
198,cone_jet,268.55468749999994,2.6855468749999996
199,cone_jet,268.55468749999994,2.6855468749999996
200,cone_jet,268.55468749999994,2.6855468749999996
201,cone_jet,268.55468749999994,2.6855468749999996
202,cone_jet,268.55468749999994,2.6855468749999996
203,cone_jet,268.55468749999994,2.6855468749999996
204,cone_jet,268.55468749999994,2.6855468749999996
205,cone_jet,268.55468749999994,2.6855468749999996
206,cone_jet,268.55468749999994,2.6855468749999996
207,cone_jet,268.55468749999994,2.6855468749999996
208,cone_jet,268.55468749999994,2.6855468749999996
209,cone_jet,268.55468749999994,2.6855468749999996
210,cone_jet,268.55468749999994,2.6855468749999996
211,cone_jet,268.55468749999994,2.6855468749999996
212,cone_jet,268.55468749999994,2.6855468749999996
213,cone_jet,268.55468749999994,2.6855468749999996
214,cone_jet,268.55468749999994,2.6855468749999996
215,cone_jet,268.55468749999994,2.6855468749999996
216,cone_jet,268.55468749999994,2.6855468749999996
217,cone_jet,268.55468749999994,2.6855468749999996
218,cone_jet,268.55468749999994,2.6855468749999996
219,cone_jet,268.55468749999994,2.6855468749999996
220,cone_jet,268.55468749999994,2.6855468749999996
221,cone_jet,268.55468749999994,2.6855468749999996
222,cone_jet,268.55468749999994,2.6855468749999996
223,cone_jet,268.55468749999994,2.6855468749999996
224,cone_jet,268.55468749999994,2.6855468749999996
225,cone_jet,268.55468749999994,2.6855468749999996
226,cone_jet,268.55468749999994,2.6855468749999996
227,cone_jet,268.55468749999994,2.6855468749999996
228,cone_jet,268.55468749999994,2.6855468749999996
229,cone_jet,268.55468749999994,2.6855468749999996
