id,timestamp,solution_name,hv_position,target_voltage,actual_voltage,actual_current_ps,flow_rate,mean_na,deviation_na,median_na,rms_na,variance_na,qty_max,pct_max,band_power_v_low,band_power_low,band_power_mid,band_power_high,band_power_v_high,rf_spray_mode,xgb_spray_mode,image_classification,manual_classification,video_file,raw_data_file
1290,"2026-04-14T15:01:51,338",experiment,8,6600,6600.71,2.88095e-07,45,60.8884506225586,15.2893190383911,59.4942932128906,62.7787055969238,233.763275146484,0,0,0.62956066974173,16.3278504503975,14.6860025338385,53.8787529724198,31.3806198546165,multi_jet (42%),multi_jet (96%),cone_jet,,,experiment_8_sample_18.npy
1291,"2026-04-14T15:01:56,086",experiment,8,6800,6800.63,2.95426e-07,45,109.739807128906,15.3217096328735,109.072875976563,110.804244995117,234.754776000977,0,0,0.688848551864319,11.3355521876924,15.5177543621214,54.6371073915588,32.4254387683795,multi_jet (58%),multi_jet (98%),cone_jet,,,experiment_8_sample_19.npy
1292,"2026-04-14T15:02:00,846",experiment,8,7000,7000.93,2.94815e-07,45,112.605842590332,14.98792552948,114.030731201172,113.598915100098,224.637924194336,0,0,0.504183159763402,12.2097306108793,14.3424231443131,53.720766234732,31.0866030412983,multi_jet (60%),multi_jet (97%),cone_jet,,,experiment_8_sample_20.npy
1293,"2026-04-14T15:02:05,613",experiment,8,7200,7200.88,3.01884e-07,45,102.458602905273,15.0125350952148,104.115013122559,103.552597045898,225.376205444336,0,0,0.91125032827483,6.99741853407674,12.4598625203845,52.9992463940955,31.6306464770289,multi_jet (64%),multi_jet (96%),multi_jet,,,experiment_8_sample_21.npy
1294,"2026-04-14T15:02:10,385",experiment,8,7400,7400.76,3.08604e-07,45,54.8241958618164,15.0709676742554,54.5364379882813,56.8579444885254,227.134078979492,0,0,0.826116272758817,9.79226548615212,14.4825443439013,52.6063492279065,30.6632913208915,intermitent (40%),intermitent (55%),multi_jet,,,experiment_8_sample_22.npy
1295,"2026-04-14T15:02:15,148",experiment,8,7600,7600.66,3.40285e-07,45,106.300926208496,15.2804584503174,104.115013122559,107.393577575684,233.492401123047,0,0,0.795535688888667,10.0907672810566,14.1518466443826,57.2846688331394,31.3734618585255,multi_jet (62%),multi_jet (97%),multi_jet,,,experiment_8_sample_23.npy
1296,"2026-04-14T15:02:19,907",experiment,8,7800,7800.59,3.79734e-07,45,118.396919250488,15.1389141082764,118.988586425781,119.360870361328,229.186706542969,0,0,0.784742843030414,11.8240090789382,13.9615681877747,54.2379280445297,31.381463886837,multi_jet (58%),multi_jet (91%),multi_jet,,,experiment_8_sample_24.npy
1297,"2026-04-14T15:02:24,666",experiment,8,8000,8000.71,3.94658e-07,45,121.688743591309,14.9315423965454,123.946449279785,122.60139465332,222.950958251953,0,0,0.730518989079017,8.00027850413407,13.2224885127835,52.7604041002722,31.4209176938587,multi_jet (62%),multi_jet (93%),multi_jet,,,experiment_8_sample_25.npy
1298,"2026-04-14T15:02:29,427",experiment,8,8200,8200.77,4.19269e-07,45,155.47297668457,15.2673463821411,153.693603515625,156.220794677734,233.091873168945,0,0,0.362318396751726,14.0131378782187,15.4758678874324,54.7956060527342,31.8616781214912,multi_jet (91%),multi_jet (100%),multi_jet,,,experiment_8_sample_26.npy
1299,"2026-04-14T15:02:34,181",experiment,8,8400,8400.68,4.19967e-07,45,156.091812133789,15.1682395935059,153.693603515625,156.827072143555,230.075500488281,0,0,0.629161613498011,8.72373056882889,14.2780141074252,55.5585061776396,31.0648070206467,multi_jet (92%),multi_jet (100%),multi_jet,,,experiment_8_sample_27.npy
1300,"2026-04-14T15:02:38,958",experiment,8,8600,8600.51,4.49816e-07,45,143.682098388672,15.1244325637817,143.777877807617,144.475921630859,228.748458862305,0,0,0.606326393200536,8.95784654691442,14.5173169786335,53.2848153269508,31.6520467680913,multi_jet (84%),multi_jet (100%),multi_jet,,,experiment_8_sample_28.npy
1301,"2026-04-14T15:02:43,716",experiment,8,8800,8800.43,4.51212e-07,45,158.1357421875,15.3902025222778,158.651458740234,158.882888793945,236.858322143555,0,0,0.839122005865021,11.6524394729444,14.7731339733685,54.9401719305416,32.1938471146941,multi_jet (96%),multi_jet (100%),multi_jet,,,experiment_8_sample_29.npy
1302,"2026-04-14T15:02:48,490",experiment,8,9000,9000.68,4.76522e-07,45,177.908752441406,15.4281911849976,178.482894897461,178.576477050781,238.029083251953,0,0,0.840650693816161,13.1883911167108,15.9264420940414,55.880398055199,31.7640248721263,multi_jet (97%),multi_jet (100%),multi_jet,,,experiment_8_sample_30.npy
1303,"2026-04-14T15:03:10,386",experiment,8,3000,3001.17,5.32378e-08,50,-22.415864944458,15.4056434631348,-24.7892913818359,27.1993522644043,237.333847045898,0,0,0.355855956420454,12.0249125345951,15.1065080229394,56.7523930810644,32.2557273823044,intermitent (61%),dripping (98%),dripping,,,experiment_8_sample_31.npy
1304,"2026-04-14T15:03:15,129",experiment,8,3200,3201.11,7.22638e-08,50,23.3360424041748,15.1300973892212,24.7892913818359,27.8117008209229,228.919845581055,0,0,0.551661564698197,12.4168469187074,12.6713948828506,53.5835723077501,31.1035519668321,intermitent (84%),intermitent (99%),dripping,,,experiment_8_sample_32.npy
1305,"2026-04-14T15:03:19,895",experiment,8,3400,3400.99,8.23877e-08,50,27.6922168731689,15.0989418029785,29.7471466064453,31.5410346984863,227.978057861328,0,0,0.598394598575119,10.0493079479617,13.0717462848086,52.0416079601476,32.5416154150319,intermitent (81%),intermitent (100%),dripping,,,experiment_8_sample_33.npy
1306,"2026-04-14T15:03:24,643",experiment,8,3600,3600.86,8.87588e-08,50,-9.88686084747314,15.4140644073486,-9.91571617126465,18.3123836517334,237.593383789063,0,0,0.49463611588932,8.61571086968817,14.3764771030055,57.6956497553551,32.5814828839269,dripping (71%),dripping (88%),dripping,,,experiment_8_sample_34.npy
1307,"2026-04-14T15:03:29,421",experiment,8,3800,3800.86,9.46935e-08,50,-10.9668798446655,15.6325178146362,-9.91571617126465,19.095760345459,244.375625610352,0,0,0.500200051269984,13.9147736752162,16.7436283300372,58.8143516586061,32.6733070220226,dripping (77%),dripping (94%),dripping,,,experiment_8_sample_35.npy
1308,"2026-04-14T15:03:34,186",experiment,8,4000,4001.07,1.06126e-07,50,25.1450653076172,15.2131862640381,24.7892913818359,29.3890342712402,231.441040039063,0,0,0.445712454115654,9.37749883823256,14.2315004940575,56.1590815094373,31.1799825177355,intermitent (79%),intermitent (100%),dripping,,,experiment_8_sample_36.npy
1309,"2026-04-14T15:03:38,932",experiment,8,4200,4200.93,1.19217e-07,50,-9.11373233795166,15.5914936065674,-9.91571617126465,18.0597553253174,243.094665527344,0,0,0.447830996217009,16.5109740717922,14.913895849814,56.8982297148931,32.8039458899434,dripping (66%),dripping (78%),intermitent,,,experiment_8_sample_37.npy
1310,"2026-04-14T15:03:43,704",experiment,8,4400,4400.98,1.38156e-07,50,28.9368343353271,15.201319694519,29.7471466064453,32.6867027282715,231.080123901367,0,0,0.598936946750621,14.6148027463856,14.5278165713352,54.7668913068828,32.3841153817836,intermitent (69%),intermitent (99%),intermitent,,,experiment_8_sample_38.npy
1311,"2026-04-14T15:03:48,455",experiment,8,4600,4600.88,1.52207e-07,50,15.7507171630859,15.4920644760132,14.8735733032227,22.0927410125732,240.00407409668,0,0,0.899491674956844,13.9416793866247,14.4483427025167,54.8494140264694,31.6627378814759,intermitent (63%),intermitent (100%),intermitent,,,experiment_8_sample_39.npy
1312,"2026-04-14T15:03:53,233",experiment,8,4800,4800.76,1.66084e-07,50,32.939811706543,15.3034515380859,34.705005645752,36.321159362793,234.19563293457,0,0,0.694975016230689,11.4877220329726,15.2607843377892,57.9276203628728,31.8771468303375,intermitent (66%),intermitent (100%),intermitent,,,experiment_8_sample_40.npy
1313,"2026-04-14T15:03:58,022",experiment,8,5000,5000.99,1.79263e-07,50,22.5137329101563,15.2379083633423,24.7892913818359,27.1856956481934,232.193862915039,0,0,0.705952707203369,13.7839343806616,17.2476095648654,54.0328332982941,31.248121481908,intermitent (66%),intermitent (99%),undefined,,,experiment_8_sample_41.npy
1314,"2026-04-14T15:04:02,782",experiment,8,5200,5200.95,2.08413e-07,50,59.1499214172363,15.2976360321045,59.4942932128906,61.0960807800293,234.017654418945,0,0,0.561544020022633,11.7263759305196,14.5838040477236,55.9532587940725,32.4018278726319,intermitent (46%),intermitent (76%),intermitent,,,experiment_8_sample_42.npy
1315,"2026-04-14T15:04:07,546",experiment,8,5400,5400.81,2.24558e-07,50,43.8260765075684,15.1426572799683,44.6207237243652,46.3683624267578,229.300079345703,0,0,0.719435280030805,14.0649008673079,15.13893737913,54.460246623017,30.7389936847691,intermitent (53%),intermitent (65%),intermitent,,,experiment_8_sample_43.npy
1316,"2026-04-14T15:04:12,337",experiment,8,5600,5600.75,2.12078e-07,50,88.2897262573242,16.4706211090088,89.2414474487305,89.8129119873047,271.281372070313,0,0,0.578046296827366,11.7914825210653,12.8650126020191,52.7011873210735,31.0651710368649,intermitent (49%),intermitent (81%),intermitent,,,experiment_8_sample_44.npy
1317,"2026-04-14T15:04:17,125",experiment,8,5800,5800.76,2.17751e-07,50,0.235994026064873,15.2982931137085,0,15.3001136779785,234.037780761719,0,0,0.896787637992589,11.2747642948333,13.8858679208728,55.8859277648047,32.6064183868562,dripping (46%),dripping (75%),intermitent,,,experiment_8_sample_45.npy
1318,"2026-04-14T15:04:21,887",experiment,8,6000,6000.95,2.61301e-07,50,112.09349822998,15.3432865142822,114.030731201172,113.138710021973,235.416442871094,0,0,0.637073132672402,14.4400194345939,13.2968353549515,57.697021872132,31.4738746483817,multi_jet (45%),multi_jet (56%),cone_jet,,,experiment_8_sample_46.npy
1319,"2026-04-14T15:04:26,663",experiment,8,6200,6200.89,2.7928e-07,50,120.340202331543,14.9516201019287,118.988586425781,121.265472412109,223.550933837891,0,0,0.787938986803994,8.79144410020206,12.4056252643061,54.021273514173,31.5055611536662,multi_jet (52%),multi_jet (82%),cone_jet,,,experiment_8_sample_47.npy
1320,"2026-04-14T15:04:31,425",experiment,8,6400,6400.83,2.88095e-07,50,116.578178405762,15.1868581771851,118.988586425781,117.56322479248,230.640655517578,0,0,0.777781243284444,13.2100682884909,14.7524839625115,51.5923810371492,32.1308171690919,multi_jet (53%),multi_jet (93%),cone_jet,,,experiment_8_sample_48.npy
1321,"2026-04-14T15:04:36,219",experiment,8,6600,6600.72,2.90102e-07,50,105.2392578125,15.3742036819458,104.115013122559,106.356330871582,236.366134643555,0,0,0.476244379294012,13.982947797553,13.0741380360648,56.3084316584099,31.703919061945,multi_jet (56%),multi_jet (89%),cone_jet,,,experiment_8_sample_49.npy
1322,"2026-04-14T15:04:40,999",experiment,8,6800,6800.65,3.03193e-07,50,119.488838195801,15.2289381027222,118.988586425781,120.45539855957,231.920562744141,0,0,0.595518401711013,12.521152913695,13.2729435273719,52.517084816489,32.8374171539171,multi_jet (61%),multi_jet (94%),cone_jet,,,experiment_8_sample_50.npy
1323,"2026-04-14T15:04:45,764",experiment,8,7000,7000.94,3.12706e-07,50,84.9066772460938,14.9274873733521,84.2835845947266,86.2089080810547,222.829879760742,0,0,0.595793689521426,8.75064209720745,13.2267834200966,53.0901749930198,31.2456283384063,multi_jet (62%),multi_jet (92%),cone_jet,,,experiment_8_sample_51.npy
1324,"2026-04-14T15:04:50,545",experiment,8,7200,7200.92,3.14714e-07,50,45.459098815918,17.1372032165527,44.6207237243652,48.5820236206055,293.683746337891,0,0,0.694399220956549,10.5208284095606,12.8125918756669,52.3076393478475,30.8228034547469,intermitent (54%),intermitent (87%),undefined,,,experiment_8_sample_52.npy
1325,"2026-04-14T15:04:55,327",experiment,8,7400,7400.78,3.21085e-07,50,119.467620849609,15.9296569824219,118.988586425781,120.524955749512,253.753967285156,0,0,0.931812824587523,11.5517634701462,14.0531885560703,55.1239175712182,30.617000641583,multi_jet (66%),multi_jet (98%),multi_jet,,,experiment_8_sample_53.npy
1326,"2026-04-14T15:05:00,106",experiment,8,7600,7600.66,3.33391e-07,50,141.370635986328,15.3793935775757,143.777877807617,142.204727172852,236.525756835938,0,0,0.609542662405721,13.3132485240475,16.3289077603283,55.8893893658743,32.1370496702135,multi_jet (82%),multi_jet (100%),multi_jet,,,experiment_8_sample_54.npy
1327,"2026-04-14T15:05:04,839",experiment,8,7800,7800.58,3.46918e-07,50,92.1348495483398,15.3445911407471,94.1993026733398,93.4038925170898,235.456466674805,0,0,0.708637505889451,14.6253491920491,13.4492388861123,55.1487213923377,31.5679374273247,multi_jet (59%),multi_jet (96%),multi_jet,,,experiment_8_sample_55.npy
1328,"2026-04-14T15:05:09,603",experiment,8,8000,8000.73,3.6481e-07,50,143.879318237305,15.1277265548706,143.777877807617,144.672409057617,228.848098754883,0,0,0.517669251550719,11.086100340074,12.8283588374523,54.6117553259182,31.7060407789322,multi_jet (89%),multi_jet (99%),multi_jet,,,experiment_8_sample_56.npy
1329,"2026-04-14T15:05:14,361",experiment,8,8200,8200.76,3.80432e-07,50,154.515426635742,15.081805229187,153.693603515625,155.249710083008,227.460845947266,0,0,0.692033347017492,9.781378878818,11.5562494363797,54.600439596899,30.9015461174469,multi_jet (91%),multi_jet (100%),multi_jet,,,experiment_8_sample_57.npy
1330,"2026-04-14T15:05:19,116",experiment,8,8400,8400.69,4.0164e-07,50,155.90837097168,14.9857301712036,153.693603515625,156.626922607422,224.57209777832,0,0,0.77452178249616,8.86392923274204,11.6255406846993,54.10119483702,32.1375079145124,multi_jet (92%),multi_jet (100%),multi_jet,,,experiment_8_sample_58.npy
1331,"2026-04-14T15:05:23,881",experiment,8,8600,8600.53,4.01203e-07,50,140.526519775391,15.2533302307129,138.820022583008,141.351928710938,232.664077758789,0,0,0.539774187979141,10.9007982701484,15.533324697817,55.4780692502465,32.2438052278613,multi_jet (77%),multi_jet (99%),multi_jet,,,experiment_8_sample_59.npy
1332,"2026-04-14T15:05:28,645",experiment,8,8800,8800.46,4.25815e-07,50,149.464645385742,15.4106035232544,148.735748291016,150.25700378418,237.486694335938,0,0,0.691127143349083,13.3191031550192,13.5572027685101,55.0634330438518,32.5729707697265,multi_jet (92%),multi_jet (100%),multi_jet,,,experiment_8_sample_60.npy
1333,"2026-04-14T15:05:33,413",experiment,8,9000,9000.68,4.29044e-07,50,181.180862426758,15.0934076309204,183.44075012207,181.808456420898,227.810958862305,0,0,0.751548934841089,9.68703247397927,14.3952066142076,55.4867477560782,31.6079029288224,multi_jet (94%),multi_jet (100%),multi_jet,,,experiment_8_sample_61.npy
1334,"2026-04-14T15:05:55,325",experiment,8,3000,3001.21,3.97974e-08,60,-4.70877552032471,15.7915954589844,-4.95785808563232,16.4786834716797,249.374481201172,0,0,0.661116512393331,21.8618769378225,15.5847876750906,56.0004518478459,32.8088355610859,dripping (91%),dripping (100%),dripping,,,experiment_8_sample_62.npy
1335,"2026-04-14T15:06:00,094",experiment,8,3200,3201.1,5.79506e-08,60,24.8367881774902,15.0611600875854,24.7892913818359,29.0465908050537,226.83854675293,0,0,0.431897554664105,10.425115306837,14.169912870033,53.2677092594664,31.7122591820009,intermitent (81%),intermitent (100%),dripping,,,experiment_8_sample_63.npy
1336,"2026-04-14T15:06:04,862",experiment,8,3400,3400.98,6.89473e-08,60,-23.5044097900391,15.36510181427,-24.7892913818359,28.0810222625732,236.086364746094,0,0,0.62692458389231,14.8298416053932,14.3506829890797,56.0701197262972,31.468456846119,intermitent (61%),intermitent (80%),dripping,,,experiment_8_sample_64.npy
1337,"2026-04-14T15:06:09,639",experiment,8,3600,3600.89,7.30492e-08,60,28.001485824585,15.1927137374878,29.7471466064453,31.8575229644775,230.818557739258,0,0,0.590204940164214,11.8241226996286,14.1293870295773,55.6162913269934,31.8154789350081,intermitent (78%),intermitent (100%),dripping,,,experiment_8_sample_65.npy
1338,"2026-04-14T15:06:14,403",experiment,8,3800,3800.85,8.08167e-08,60,11.5063953399658,15.6844730377197,9.91571617126465,19.4525012969971,246.002700805664,0,0,0.437506917313028,17.7548102481725,18.9553602217193,59.0010367322045,32.4358434678564,dripping (86%),dripping (89%),dripping,,,experiment_8_sample_66.npy
1339,"2026-04-14T15:06:19,184",experiment,8,4000,4001.03,8.91079e-08,60,-6.65661859512329,15.2757368087769,-4.95785808563232,16.6630954742432,233.34814453125,0,0,0.472090866490342,9.19372892932148,14.5271311659983,55.5744267728856,32.4626035914925,dripping (52%),intermitent (64%),dripping,,,experiment_8_sample_67.npy
1340,"2026-04-14T15:06:23,946",experiment,8,4200,4200.94,9.32971e-08,60,-21.3186893463135,15.4065399169922,-19.8314323425293,26.3030052185059,237.361480712891,0,0,0.663387530478312,16.8787722935079,15.4367373646156,52.6000041673616,31.8890990986995,intermitent (71%),intermitent (99%),dripping,,,experiment_8_sample_68.npy
1341,"2026-04-14T15:06:28,713",experiment,8,4400,4400.98,1.00017e-07,60,25.701732635498,14.9145765304565,24.7892913818359,29.7157154083252,222.444595336914,0,0,0.834222908642413,9.67993933940823,13.0939180217629,53.529136260157,31.6196100401195,intermitent (73%),intermitent (100%),dripping,,,experiment_8_sample_69.npy
1342,"2026-04-14T15:06:33,486",experiment,8,4600,4600.87,1.19043e-07,60,2.69320750236511,15.1791543960571,4.95785808563232,15.4162282943726,230.406723022461,0,0,0.506704618476405,10.3609030096986,12.773806795006,55.7131860269144,33.4194492241557,dripping (42%),dripping (58%),intermitent,,,experiment_8_sample_70.npy
1343,"2026-04-14T15:06:38,248",experiment,8,4800,4800.77,1.25501e-07,60,32.8501739501953,15.3534822463989,34.705005645752,36.261043548584,235.729415893555,0,0,0.648865308605365,14.6057753126978,15.3526966396819,56.6694267950498,32.3456618289749,intermitent (62%),intermitent (98%),intermitent,,,experiment_8_sample_71.npy
1344,"2026-04-14T15:06:43,005",experiment,8,5000,5001.02,1.36061e-07,60,79.5542831420898,15.0901880264282,79.3257293701172,80.9728240966797,227.713760375977,0,0,0.721386093570529,10.5726292632559,14.8672614427116,53.3638931802986,30.5652877120545,intermitent (57%),intermitent (98%),intermitent,,,experiment_8_sample_72.npy
1345,"2026-04-14T15:06:47,722",experiment,8,5200,5200.98,1.46185e-07,60,19.1740207672119,15.1621131896973,19.8314323425293,24.4444828033447,229.889678955078,0,0,0.770759141170717,8.38129630079171,13.9582729870903,54.5249928531455,32.7427723472497,intermitent (48%),intermitent (89%),intermitent,,,experiment_8_sample_73.npy
1346,"2026-04-14T15:06:52,484",experiment,8,5400,5400.81,1.60411e-07,60,85.3526000976563,15.1312713623047,84.2835845947266,86.6834564208984,228.955383300781,0,0,0.77458137915245,10.8134100124234,13.6290033263015,55.4049715555225,30.8339044120844,intermitent (43%),intermitent (93%),intermitent,,,experiment_8_sample_74.npy
1347,"2026-04-14T15:06:57,261",experiment,8,5600,5600.74,1.74375e-07,60,17.3882007598877,15.1639060974121,19.8314323425293,23.0714874267578,229.944046020508,0,0,0.425205812366364,12.51636197234,13.169610925065,56.6004463755748,31.2023242424818,intermitent (40%),intermitent (73%),intermitent,,,experiment_8_sample_75.npy
1348,"2026-04-14T15:07:02,039",experiment,8,5800,5800.76,1.78477e-07,60,71.6845779418945,15.1655197143555,69.4100112915039,73.2712249755859,229.99299621582,0,0,0.771960364058506,10.6025886473317,11.8567311536246,56.3188421844891,32.0120530886473,multi_jet (43%),intermitent (54%),intermitent,,,experiment_8_sample_76.npy
1349,"2026-04-14T15:07:06,795",experiment,8,6000,6000.95,2.00121e-07,60,57.1007385253906,15.250732421875,54.5364379882813,59.1022796630859,232.584838867188,0,0,0.846984609002393,14.0038599015902,13.2926390387135,53.1984076591599,31.8738805435065,intermitent (36%),multi_jet (55%),undefined,,,experiment_8_sample_77.npy
1350,"2026-04-14T15:07:11,558",experiment,8,6200,6200.89,2.05358e-07,60,39.8366851806641,15.2730283737183,39.6628646850586,42.6641159057617,233.265396118164,0,0,0.690694997897017,16.1970968879085,12.3515977282793,55.1150906109295,31.4819860175584,intermitent (46%),intermitent (90%),undefined,,,experiment_8_sample_78.npy
1351,"2026-04-14T15:07:16,327",experiment,8,6400,6400.83,2.03438e-07,60,71.6211166381836,15.9012365341187,69.4100112915039,73.3650741577148,252.849319458008,0,0,0.569388304631214,16.770663134524,16.1502617907887,57.2302169710185,31.6952844818866,multi_jet (61%),multi_jet (96%),undefined,,,experiment_8_sample_79.npy
1352,"2026-04-14T15:07:21,100",experiment,8,6600,6600.71,2.08413e-07,60,108.293800354004,15.2241010665894,109.072875976563,109.358673095703,231.773239135742,0,0,0.597813091529775,10.980341496566,12.871867063024,56.502489509639,32.0291052389854,multi_jet (56%),multi_jet (94%),intermitent,,,experiment_8_sample_80.npy
1353,"2026-04-14T15:07:25,871",experiment,8,6800,6800.64,2.16791e-07,60,30.0841846466064,15.3556308746338,29.7471466064453,33.7765197753906,235.795394897461,0,0,0.657914797282473,13.2404085437684,13.5252230264693,56.6506712441629,31.5585417092278,intermitent (54%),intermitent (99%),intermitent,,,experiment_8_sample_81.npy
1354,"2026-04-14T15:07:30,637",experiment,8,7000,7000.95,2.26042e-07,60,111.755378723145,14.9729223251343,114.030731201172,112.753944396973,224.188415527344,0,0,0.596096855721734,9.14234082165378,12.2657864994074,54.9598599580058,31.3692261422852,multi_jet (63%),multi_jet (96%),cone_jet,,,experiment_8_sample_82.npy
1355,"2026-04-14T15:07:35,398",experiment,8,7200,7200.91,2.47861e-07,60,73.8550262451172,15.0308494567871,74.3678741455078,75.3690338134766,225.92643737793,0,0,0.409430053545768,8.81781271661053,13.67459527423,51.6450551671623,31.1516973552847,multi_jet (53%),multi_jet (99%),intermitent,,,experiment_8_sample_83.npy
1356,"2026-04-14T15:07:40,162",experiment,8,7400,7400.77,2.7448e-07,60,81.2060470581055,14.8997135162354,79.3257293701172,82.561637878418,222.00146484375,0,0,0.744630650568031,8.52960091348623,12.0845294367445,52.7724811530609,30.9705937120018,multi_jet (61%),multi_jet (94%),cone_jet,,,experiment_8_sample_84.npy
1357,"2026-04-14T15:07:44,950",experiment,8,7600,7600.66,2.76836e-07,60,109.601577758789,15.2300901412964,109.072875976563,110.654693603516,231.955642700195,0,0,0.617436246151157,10.9097823993309,15.0868496108515,57.3979931730375,31.1070796846403,multi_jet (60%),multi_jet (97%),cone_jet,,,experiment_8_sample_85.npy
1358,"2026-04-14T15:07:49,715",experiment,8,7800,7800.58,2.88793e-07,60,82.2520523071289,15.0395421981812,84.2835845947266,83.61572265625,226.187835693359,0,0,0.711203327342584,11.2275351829343,14.4203811466077,53.4349801569951,31.0933569974297,multi_jet (53%),multi_jet (93%),cone_jet,,,experiment_8_sample_86.npy
1359,"2026-04-14T15:07:54,491",experiment,8,8000,8000.7,2.88007e-07,60,92.4218063354492,15.0484685897827,94.1993026733398,93.6389236450195,226.456420898438,0,0,0.669277428754089,8.22497170553766,13.5050011607923,54.0297535647623,31.0383558158467,multi_jet (64%),multi_jet (98%),undefined,,,experiment_8_sample_87.npy
1360,"2026-04-14T15:07:59,276",experiment,8,8200,8200.73,2.99528e-07,60,60.6771392822266,15.6515893936157,59.4942932128906,62.6632919311523,244.972244262695,0,0,0.764810332117805,10.7633792496067,14.3509639299592,55.3790076325227,32.4498049467533,multi_jet (45%),multi_jet (60%),multi_jet,,,experiment_8_sample_88.npy
1361,"2026-04-14T15:08:04,044",experiment,8,8400,8400.68,3.21085e-07,60,130.401977539063,15.1960000991821,128.904312133789,131.284393310547,230.918426513672,0,0,0.711955595342296,8.57369257549087,14.5045658208756,56.0865337300776,31.5416239132524,multi_jet (63%),multi_jet (99%),multi_jet,,,experiment_8_sample_89.npy
1362,"2026-04-14T15:08:08,818",experiment,8,8600,8600.49,3.04153e-07,60,83.8468933105469,15.1232070922852,84.2835845947266,85.1998443603516,228.711395263672,0,0,0.550066435258299,6.7268399476622,12.1044841854528,55.0804817939203,31.651197659289,multi_jet (60%),multi_jet (88%),multi_jet,,,experiment_8_sample_90.npy
1363,"2026-04-14T15:08:13,580",experiment,8,8800,8800.45,3.17245e-07,60,135.288345336914,15.3873205184937,133.862167358398,136.160583496094,236.769622802734,0,0,0.782348316637905,8.67047908035593,13.9492414970931,52.9909468691338,31.3583531883953,multi_jet (76%),multi_jet (95%),multi_jet,,,experiment_8_sample_91.npy
1364,"2026-04-14T15:08:18,355",experiment,8,9000,9000.68,3.31907e-07,60,99.5242385864258,15.2770547866821,99.1571655273438,100.689933776855,233.388412475586,0,0,0.622025298988253,10.6208130739101,12.7955200561284,51.8859344881996,31.1270678911114,multi_jet (63%),multi_jet (91%),multi_jet,,,experiment_8_sample_92.npy
1365,"2026-04-14T15:48:41,898",experiment,9,3000,3001.04,5.41105e-08,70,1.31750130653381,15.5742111206055,0,15.6298398971558,242.556060791016,0,0,0.623472721119181,14.9164303233495,15.8578502213115,57.2848513540128,33.8843260226523,dripping (90%),dripping (100%),dripping,,,experiment_9_sample_0.npy
1366,"2026-04-14T15:48:47,299",experiment,9,3200,3201.06,5.73397e-08,70,24.8625640869141,15.0877656936646,24.7892913818359,29.0824337005615,227.640686035156,0,0,0.490132979075692,9.72483285067696,11.6010716963738,53.7242789413305,31.876967661207,intermitent (79%),intermitent (99%),dripping,,,experiment_9_sample_1.npy
1367,"2026-04-14T15:48:52,366",experiment,9,3400,3400.95,"6,69E-05",70,31.9437770843506,15.0881862640381,29.7471466064453,35.3278694152832,227.653366088867,0,0,0.786699458879434,10.2954797541219,9.91816371067958,55.6296137728197,31.5091776143176,intermitent (79%),intermitent (100%),dripping,,,experiment_9_sample_2.npy
1368,"2026-04-14T15:48:57,428",experiment,9,3600,3600.85,6.91219e-08,70,31.7857208251953,14.9233598709106,29.7471466064453,35.1146507263184,222.706665039063,0,0,0.600696617246793,8.97315272267114,11.7501530974231,53.0650885846476,31.3920603562319,intermitent (78%),intermitent (100%),dripping,,,experiment_9_sample_3.npy
1369,"2026-04-14T15:49:02,532",experiment,9,3800,3800.83,7.52311e-08,70,2.20991563796997,15.2920274734497,0,15.4508848190308,233.846115112305,0,0,0.392685868615458,11.0470978866309,11.6700840386321,57.6533414061843,32.9004297042453,dripping (53%),dripping (84%),dripping,,,experiment_9_sample_4.npy
1370,"2026-04-14T15:49:07,580",experiment,9,4000,4001.05,8.11658e-08,70,32.124641418457,15.3270978927612,29.7471466064453,35.5937118530273,234.919921875,0,0,0.508045123106948,16.390979744143,15.1871468526306,53.6443665578242,31.8488206363414,intermitent (81%),intermitent (100%),dripping,,,experiment_9_sample_5.npy
1371,"2026-04-14T15:49:12,651",experiment,9,4200,4200.92,8.70133e-08,70,28.1071872711182,15.3608541488647,29.7471466064453,32.0307655334473,235.955825805664,0,0,0.748951709588057,17.1990119340839,13.8828245421365,55.308858849055,32.2297436514274,intermitent (84%),intermitent (100%),dripping,,,experiment_9_sample_6.npy
1372,"2026-04-14T15:49:17,705",experiment,9,4400,4401,9.60899e-08,70,31.2513618469238,15.1125965118408,29.7471466064453,34.7136611938477,228.390563964844,0,0,0.558790354034808,10.8602554385316,13.9772086515406,54.4633273423161,31.5939719289322,intermitent (64%),intermitent (100%),dripping,,,experiment_9_sample_7.npy
1373,"2026-04-14T15:49:22,755",experiment,9,4600,4600.85,1.02286e-07,70,-10.1613283157349,15.4030094146729,-9.91571617126465,18.4527854919434,237.252700805664,0,0,0.522844255276741,10.6644041009068,12.9668265047691,55.9982247687772,33.46811524609,dripping (63%),dripping (67%),dripping,,,experiment_9_sample_8.npy
1374,"2026-04-14T15:49:27,824",experiment,9,4800,4800.75,1.12497e-07,70,13.0624685287476,15.3369045257568,14.8735733032227,20.1456871032715,235.220626831055,0,0,0.417055989092772,12.7104924876546,14.6821895134263,55.4045693729221,32.2150467430397,dripping (43%),dripping (68%),intermitent,,,experiment_9_sample_9.npy
